,2023-11-12,2023-11-11,2023-11-10,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25,2023-10-26,2023-10-27,2023-10-28,2023-10-29,2023-10-30,2023-10-31,2023-11-06,2023-11-08,2023-11-09,2023-11-01,2023-11-02,2023-11-03,2023-11-04,2023-11-05,2023-11-07
GHS,,,,,,,,,,,,,,,,,,,12.616966,,,,,
GIP,,,,,,,,,,,,,,,,,,,0.872394,,,,,
GMD,,,,,,,,,,,,,,,,,,,68.85459,,,,,
GNF,,,,,,,,,,,,,,,,,,,9161.202293,,,,,
GTQ,,,,,,,,,,,,,,,,,,,8.294065,,,,,
GYD,,,,,,,,,,,,,,,,,,,221.501604,,,,,
HKD,,,,,,,,,,,,,,,,,,,8.279853,,,,,
HNL,,,,,,,,,,,,,,,,,,,26.197955,,,,,
HRK,,,,,,,,,,,,,,,,,,,7.588246,,,,,
HTG,,,,,,,,,,,,,,,,,,,140.404382,,,,,
HUF,,,,,,,,,,,,,,,,,,,383.510981,,,,,
IDR,,,,,,,,,,,,,,,,,,,16838.406131,,,,,
ILS,,,,,,,,,,,,,,,,,,,4.248924,,,,,
IMP,,,,,,,,,,,,,,,,,,,0.872394,,,,,
INR,,,,,,,,,,,,,,,,,,,90.184655,,,,,
IQD,,,,,,,,,,,,,,,,,,,1386.617553,,,,,
IRR,,,,,,,,,,,,,,,,,,,44694.600775,,,,,
ISK,,,,,,,,,,,,,,,,,,,147.700984,,,,,
JEP,,,,,,,,,,,,,,,,,,,0.872394,,,,,
JMD,,,,,,,,,,,,,,,,,,,164.067568,,,,,
JOD,,,,,,,,,,,,,,,,,,,0.750887,,,,,
JPY,,,,,,,,,,,,,,,,,,,159.416036,,,,,
KES,,,,,,,,,,,,,,,,,,,159.672343,,,,,
KGS,,,,,,,,,,,,,,,,,,,94.543856,,,,,
KHR,,,,,,,,,,,,,,,,,,,4378.959457,,,,,
KMF,,,,,,,,,,,,,,,,,,,494.577811,,,,,
KPW,,,,,,,,,,,,,,,,,,,952.595641,,,,,
KRW,,,,,,,,,,,,,,,,,,,1427.728791,,,,,
KWD,,,,,,,,,,,,,,,,,,,0.327146,,,,,
KYD,,,,,,,,,,,,,,,,,,,0.88165,,,,,
KZT,,,,,,,,,,,,,,,,,,,497.320408,,,,,
LAK,,,,,,,,,,,,,,,,,,,21955.130558,,,,,
LBP,,,,,,,,,,,,,,,,,,,15911.696672,,,,,
LKR,,,,,,,,,,,,,,,,,,,347.043662,,,,,
LRD,,,,,,,,,,,,,,,,,,,198.460941,,,,,
LSL,,,,,,,,,,,,,,,,,,,19.777822,,,,,
LTL,,,,,,,,,,,,,,,,,,,3.125436,,,,,
LVL,,,,,,,,,,,,,,,,,,,0.640268,,,,,
LYD,,,,,,,,,,,,,,,,,,,5.176383,,,,,
MAD,,,,,,,,,,,,,,,,,,,10.911674,,,,,
MDL,,,,,,,,,,,,,,,,,,,19.201154,,,,,
MGA,,,,,,,,,,,,,,,,,,,4785.418241,,,,,
MKD,,,,,,,,,,,,,,,,,,,61.649753,,,,,
MMK,,,,,,,,,,,,,,,,,,,2221.6856,,,,,
MNT,,,,,,,,,,,,,,,,,,,3662.307017,,,,,
MOP,,,,,,,,,,,,,,,,,,,8.524526,,,,,
MRO,,,,,,,,,,,,,,,,,,,377.879563,,,,,
MUR,,,,,,,,,,,,,,,,,,,46.841402,,,,,
MVR,,,,,,,,,,,,,,,,,,,16.279842,,,,,
MWK,,,,,,,,,,,,,,,,,,,1211.430989,,,,,
MXN,,,,,,,,,,,,,,,,,,,18.804122,,,,,
MYR,,,,,,,,,,,,,,,,,,,5.050571,,,,,
MZN,,,,,,,,,,,,,,,,,,,66.94923,,,,,
NAD,,,,,,,,,,,,,,,,,,,19.502643,,,,,
NGN,,,,,,,,,,,,,,,,,,,834.617047,,,,,
NIO,,,,,,,,,,,,,,,,,,,38.848108,,,,,
NOK,,,,,,,,,,,,,,,,,,,11.800364,,,,,
NPR,,,,,,,,,,,,,,,,,,,141.043259,,,,,
NZD,,,,,,,,,,,,,,,,,,,1.801158,,,,,
OMR,,,,,,,,,,,,,,,,,,,0.407468,,,,,
PAB,,,,,,,,,,,,,,,,,,,1.058161,,,,,
PEN,,,,,,,,,,,,,,,,,,,4.043947,,,,,
PGK,,,,,,,,,,,,,,,,,,,3.93101,,,,,
PHP,,,,,,,,,,,,,,,,,,,59.994003,,,,,
PKR,,,,,,,,,,,,,,,,,,,298.758141,,,,,
PLN,,,,,,,,,,,,,,,,,,,4.468236,,,,,
PYG,,,,,,,,,,,,,,,,,,,7895.612102,,,,,
QAR,,,,,,,,,,,,,,,,,,,3.853985,,,,,
RON,,,,,,,,,,,,,,,,,,,4.969644,,,,,
RSD,,,,,,,,,,,,,,,,,,,117.191445,,,,,
RUB,,,,,,,,,,,,,,,,,,,98.026556,,,,,
RWF,,,,,,,,,,,,,,,,,,,1303.526348,,,,,
SAR,,,,,,,,,,,,,,,,,,,3.970831,,,,,
SBD,,,,,,,,,,,,,,,,,,,8.911241,,,,,
SCR,,,,,,,,,,,,,,,,,,,14.037942,,,,,
SDG,,,,,,,,,,,,,,,,,,,634.565207,,,,,
SEK,,,,,,,,,,,,,,,,,,,11.820523,,,,,
SGD,,,,,,,,,,,,,,,,,,,1.446491,,,,,
SHP,,,,,,,,,,,,,,,,,,,1.287914,,,,,
SLE,,,,,,,,,,,,,,,,,,,24.067695,,,,,
SLL,,,,,,,,,,,,,,,,,,,20905.112427,,,,,
SOS,,,,,,,,,,,,,,,,,,,603.864682,,,,,
SRD,,,,,,,,,,,,,,,,,,,40.362741,,,,,
STD,,,,,,,,,,,,,,,,,,,21908.537233,,,,,
SYP,,,,,,,,,,,,,,,,,,,13761.728994,,,,,
SZL,,,,,,,,,,,,,,,,,,,19.942096,,,,,
THB,,,,,,,,,,,,,,,,,,,38.157918,,,,,
TJS,,,,,,,,,,,,,,,,,,,11.589115,,,,,
TMT,,,,,,,,,,,,,,,,,,,3.715288,,,,,
TND,,,,,,,,,,,,,,,,,,,3.370752,,,,,
TOP,,,,,,,,,,,,,,,,,,,2.546137,,,,,
TRY,,,,,,,,,,,,,,,,,,,29.985019,,,,,
TTD,,,,,,,,,,,,,,,,,,,7.176589,,,,,
TWD,,,,,,,,,,,,,,,,,,,34.272209,,,,,
TZS,,,,,,,,,,,,,,,,,,,2644.100251,,,,,
UAH,,,,,,,,,,,,,,,,,,,38.446299,,,,,
UGX,,,,,,,,,,,,,,,,,,,4005.025073,,,,,
USD,,,,,,,,,,,,,,,,,,,1.058487,,,,,
UYU,,,,,,,,,,,,,,,,,,,42.286684,,,,,
UZS,,,,,,,,,,,,,,,,,,,12966.4621,,,,,
VEF,,,,,,,,,,,,,,,,,,,3713421.308058,,,,,
VES,,,,,,,,,,,,,,,,,,,37.069787,,,,,
VND,,,,,,,,,,,,,,,,,,,26030.833717,,,,,
VUV,,,,,,,,,,,,,,,,,,,129.808604,,,,,
WST,,,,,,,,,,,,,,,,,,,2.928529,,,,,
XAF,,,,,,,,,,,,,,,,,,,658.255907,,,,,
XAG,,,,,,,,,,,,,,,,,,,0.045945,,,,,
XAU,,,,,,,,,,,,,,,,,,,0.000533,,,,,
XCD,,,,,,,,,,,,,,,,,,,2.860613,,,,,
XDR,,,,,,,,,,,,,,,,,,,0.80742,,,,,
XOF,,,,,,,,,,,,,,,,,,,652.553279,,,,,
XPF,,,,,,,,,,,,,,,,,,,119.873471,,,,,
YER,,,,,,,,,,,,,,,,,,,264.940356,,,,,
ZAR,,,,,,,,,,,,,,,,,,,19.560569,,,,,
ZMK,,,,,,,,,,,,,,,,,,,9527.646635,,,,,
ZMW,,,,,,,,,,,,,,,,,,,23.379553,,,,,
ZWL,,,,,,,,,,,,,,,,,,,340.83228,,,,,
AED,,,,,,,,,,,,,,,,,,,3.887812,3.899769,,,,
AFN,,,,,,,,,,,,,,,,,,,77.711401,78.174174,,,,
ALL,,,,,,,,,,,,,,,,,,,105.774283,105.052258,,,,
AMD,,,,,,,,,,,,,,,,,,,425.924758,426.488246,,,,
ANG,,,,,,,,,,,,,,,,,,,1.906551,1.910267,,,,
AOA,,,,,,,,,,,,,,,,,,,880.11974,882.852267,,,,
ARS,,,,,,,,,,,,,,,,,,,370.438693,371.660539,,,,
AUD,,,,,,,,,,,,,,,,,,,1.648566,1.651884,,,,
AWG,,,,,,,,,,,,,,,,,,,1.907922,1.913787,,,,
AZN,,,,,,,,,,,,,,,,,,,1.798929,1.80202,,,,
BAM,,,,,,,,,,,,,,,,,,,1.962589,1.949421,,,,
BBD,,,,,,,,,,,,,,,,,,,2.13616,2.140097,,,,
BDT,,,,,,,,,,,,,,,,,,,116.644617,117.385854,,,,
BGN,,,,,,,,,,,,,,,,,,,1.957073,1.956153,,,,
BHD,,,,,,,,,,,,,,,,,,,0.399193,0.400259,,,,
BIF,,,,,,,,,,,,,,,,,,,3004.493611,3010.205014,,,,
BMD,,,,,,,,,,,,,,,,,,,1.058487,1.06174,,,,
BND,,,,,,,,,,,,,,,,,,,1.450666,1.44575,,,,
BOB,,,,,,,,,,,,,,,,,,,7.309873,7.32362,,,,
BRL,,,,,,,,,,,,,,,,,,,5.245008,5.260284,,,,
BSD,,,,,,,,,,,,,,,,,,,1.05796,1.059966,,,,
BTC,,,,,,,,,,,,,,,,,,,2.9865979e-05,3.0399026e-05,,,,
BTN,,,,,,,,,,,,,,,,,,,88.156048,88.23018,,,,
BWP,,,,,,,,,,,,,,,,,,,14.442963,14.342065,,,,
BYN,,,,,,,,,,,,,,,,,,,3.485558,3.491972,,,,
BYR,,,,,,,,,,,,,,,,,,,20746.338959,20810.112742,,,,
BZD,,,,,,,,,,,,,,,,,,,2.132577,2.136519,,,,
CAD,,,,,,,,,,,,,,,,,,,1.464602,1.459633,,,,
CDF,,,,,,,,,,,,,,,,,,,2767.942949,2776.451547,,,,
CHF,,,,,,,,,,,,,,,,,,,0.958783,0.962112,,,,
CLF,,,,,,,,,,,,,,,,,,,0.034359,0.034137,,,,
CLP,,,,,,,,,,,,,,,,,,,948.06488,941.933751,,,,
CNY,,,,,,,,,,,,,,,,,,,7.744839,7.76674,,,,
COP,,,,,,,,,,,,,,,,,,,4342.441611,4298.636692,,,,
CRC,,,,,,,,,,,,,,,,,,,561.724631,562.698314,,,,
CUC,,,,,,,,,,,,,,,,,,,1.058487,1.06174,,,,
CUP,,,,,,,,,,,,,,,,,,,28.049897,28.136122,,,,
CVE,,,,,,,,,,,,,,,,,,,111.088197,109.905334,,,,
CZK,,,,,,,,,,,,,,,,,,,24.674069,24.467705,,,,
DJF,,,,,,,,,,,,,,,,,,,188.113844,188.715094,,,,
DKK,,,,,,,,,,,,,,,,,,,7.464575,7.464895,,,,
DOP,,,,,,,,,,,,,,,,,,,60.225833,60.227161,,,,
DZD,,,,,,,,,,,,,,,,,,,143.868997,144.096097,,,,
EGP,,,,,,,,,,,,,,,,,,,32.707131,32.808826,,,,
ERN,,,,,,,,,,,,,,,,,,,15.8773,15.926107,,,,
ETB,,,,,,,,,,,,,,,,,,,58.703372,59.231816,,,,
EUR,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
FJD,,,,,,,,,,,,,,,,,,,2.444037,2.411478,,,,
FKP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,,,,
GBP,,,,,,,,,,,,,,,,,,,0.869137,0.870983,,,,
GEL,,,,,,,,,,,,,,,,,,,2.873782,2.882667,,,,
GGP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,,,,
GHS,,,,,,,,,,,,,,,,,,,12.616966,12.643908,,,,
GIP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,,,,
GMD,,,,,,,,,,,,,,,,,,,68.85459,69.066634,,,,
GNF,,,,,,,,,,,,,,,,,,,9161.202293,9104.206413,,,,
GTQ,,,,,,,,,,,,,,,,,,,8.294065,8.305017,,,,
GYD,,,,,,,,,,,,,,,,,,,221.501604,221.740177,,,,
HKD,,,,,,,,,,,,,,,,,,,8.279853,8.308087,,,,
HNL,,,,,,,,,,,,,,,,,,,26.197955,26.174344,,,,
HRK,,,,,,,,,,,,,,,,,,,7.588246,7.611572,,,,
HTG,,,,,,,,,,,,,,,,,,,140.404382,140.829136,,,,
HUF,,,,,,,,,,,,,,,,,,,383.510981,381.860295,,,,
IDR,,,,,,,,,,,,,,,,,,,16838.406131,16830.709551,,,,
ILS,,,,,,,,,,,,,,,,,,,4.248924,4.227728,,,,
IMP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,,,,
INR,,,,,,,,,,,,,,,,,,,90.184655,88.387291,,,,
IQD,,,,,,,,,,,,,,,,,,,1386.617553,1387.459528,,,,
IRR,,,,,,,,,,,,,,,,,,,44694.600775,44831.990533,,,,
ISK,,,,,,,,,,,,,,,,,,,147.700984,148.123745,,,,
JEP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,,,,
JMD,,,,,,,,,,,,,,,,,,,164.067568,164.293181,,,,
JOD,,,,,,,,,,,,,,,,,,,0.750887,0.753093,,,,
JPY,,,,,,,,,,,,,,,,,,,159.416036,159.790842,,,,
KES,,,,,,,,,,,,,,,,,,,159.672343,160.16326,,,,
KGS,,,,,,,,,,,,,,,,,,,94.543856,94.834434,,,,
KHR,,,,,,,,,,,,,,,,,,,4378.959457,4377.961723,,,,
KMF,,,,,,,,,,,,,,,,,,,494.577811,496.098285,,,,
KPW,,,,,,,,,,,,,,,,,,,952.595641,955.49827,,,,
KRW,,,,,,,,,,,,,,,,,,,1427.728791,1416.696202,,,,
KWD,,,,,,,,,,,,,,,,,,,0.327146,0.328004,,,,
KYD,,,,,,,,,,,,,,,,,,,0.88165,0.883359,,,,
KZT,,,,,,,,,,,,,,,,,,,497.320408,494.997111,,,,
LAK,,,,,,,,,,,,,,,,,,,21955.130558,21984.812146,,,,
LBP,,,,,,,,,,,,,,,,,,,15911.696672,15929.470492,,,,
LKR,,,,,,,,,,,,,,,,,,,347.043662,348.977967,,,,
LRD,,,,,,,,,,,,,,,,,,,198.460941,199.078283,,,,
LSL,,,,,,,,,,,,,,,,,,,19.777822,19.838604,,,,
LTL,,,,,,,,,,,,,,,,,,,3.125436,3.135043,,,,
LVL,,,,,,,,,,,,,,,,,,,0.640268,0.642236,,,,
LYD,,,,,,,,,,,,,,,,,,,5.176383,5.189019,,,,
MAD,,,,,,,,,,,,,,,,,,,10.911674,10.881493,,,,
MDL,,,,,,,,,,,,,,,,,,,19.201154,19.220377,,,,
MGA,,,,,,,,,,,,,,,,,,,4785.418241,4801.017323,,,,
MKD,,,,,,,,,,,,,,,,,,,61.649753,61.615026,,,,
MMK,,,,,,,,,,,,,,,,,,,2221.6856,2225.941379,,,,
MNT,,,,,,,,,,,,,,,,,,,3662.307017,3675.648178,,,,
MOP,,,,,,,,,,,,,,,,,,,8.524526,8.54322,,,,
MRO,,,,,,,,,,,,,,,,,,,377.879563,379.041157,,,,
MUR,,,,,,,,,,,,,,,,,,,46.841402,46.975153,,,,
MVR,,,,,,,,,,,,,,,,,,,16.279842,16.329703,,,,
MWK,,,,,,,,,,,,,,,,,,,1211.430989,1193.349795,,,,
MXN,,,,,,,,,,,,,,,,,,,18.804122,18.625082,,,,
MYR,,,,,,,,,,,,,,,,,,,5.050571,5.044857,,,,
MZN,,,,,,,,,,,,,,,,,,,66.94923,67.155031,,,,
NAD,,,,,,,,,,,,,,,,,,,19.502643,19.562602,,,,
NGN,,,,,,,,,,,,,,,,,,,834.617047,834.623441,,,,
NIO,,,,,,,,,,,,,,,,,,,38.848108,38.793049,,,,
NOK,,,,,,,,,,,,,,,,,,,11.800364,11.852299,,,,
NPR,,,,,,,,,,,,,,,,,,,141.043259,141.174675,,,,
NZD,,,,,,,,,,,,,,,,,,,1.801158,1.801009,,,,
OMR,,,,,,,,,,,,,,,,,,,0.407468,0.40872,,,,
PAB,,,,,,,,,,,,,,,,,,,1.058161,1.060086,,,,
PEN,,,,,,,,,,,,,,,,,,,4.043947,4.04912,,,,
PGK,,,,,,,,,,,,,,,,,,,3.93101,3.989171,,,,
PHP,,,,,,,,,,,,,,,,,,,59.994003,60.089243,,,,
PKR,,,,,,,,,,,,,,,,,,,298.758141,299.96758,,,,
PLN,,,,,,,,,,,,,,,,,,,4.468236,4.447988,,,,
PYG,,,,,,,,,,,,,,,,,,,7895.612102,7907.569282,,,,
QAR,,,,,,,,,,,,,,,,,,,3.853985,3.86579,,,,
RON,,,,,,,,,,,,,,,,,,,4.969644,4.969265,,,,
RSD,,,,,,,,,,,,,,,,,,,117.191445,117.207618,,,,
RUB,,,,,,,,,,,,,,,,,,,98.026556,99.0339,,,,
RWF,,,,,,,,,,,,,,,,,,,1303.526348,1310.98388,,,,
SAR,,,,,,,,,,,,,,,,,,,3.970831,3.983183,,,,
SBD,,,,,,,,,,,,,,,,,,,8.911241,8.938634,,,,
SCR,,,,,,,,,,,,,,,,,,,14.037942,14.181076,,,,
SDG,,,,,,,,,,,,,,,,,,,634.565207,636.518323,,,,
SEK,,,,,,,,,,,,,,,,,,,11.820523,11.802976,,,,
SGD,,,,,,,,,,,,,,,,,,,1.446491,1.449254,,,,
SHP,,,,,,,,,,,,,,,,,,,1.287914,1.291872,,,,
SLE,,,,,,,,,,,,,,,,,,,24.067695,24.372466,,,,
SLL,,,,,,,,,,,,,,,,,,,20905.112427,20969.374163,,,,
SOS,,,,,,,,,,,,,,,,,,,603.864682,605.72508,,,,
SRD,,,,,,,,,,,,,,,,,,,40.362741,40.34667,,,,
STD,,,,,,,,,,,,,,,,,,,21908.537233,21975.883587,,,,
SYP,,,,,,,,,,,,,,,,,,,13761.728994,13804.638929,,,,
SZL,,,,,,,,,,,,,,,,,,,19.942096,19.498192,,,,
THB,,,,,,,,,,,,,,,,,,,38.157918,38.200887,,,,
TJS,,,,,,,,,,,,,,,,,,,11.589115,11.633197,,,,
TMT,,,,,,,,,,,,,,,,,,,3.715288,3.726709,,,,
TND,,,,,,,,,,,,,,,,,,,3.370752,3.381113,,,,
TOP,,,,,,,,,,,,,,,,,,,2.546137,2.550884,,,,
TRY,,,,,,,,,,,,,,,,,,,29.985019,30.173379,,,,
TTD,,,,,,,,,,,,,,,,,,,7.176589,7.193003,,,,
TWD,,,,,,,,,,,,,,,,,,,34.272209,34.183763,,,,
TZS,,,,,,,,,,,,,,,,,,,2644.100251,2652.228029,,,,
UAH,,,,,,,,,,,,,,,,,,,38.446299,38.421138,,,,
UGX,,,,,,,,,,,,,,,,,,,4005.025073,4011.908783,,,,
USD,,,,,,,,,,,,,,,,,,,1.058487,1.06174,,,,
UYU,,,,,,,,,,,,,,,,,,,42.286684,42.381307,,,,
UZS,,,,,,,,,,,,,,,,,,,12966.4621,12973.543975,,,,
VEF,,,,,,,,,,,,,,,,,,,3713421.308058,3721697.638732,,,,
VES,,,,,,,,,,,,,,,,,,,37.069787,37.183739,,,,
VND,,,,,,,,,,,,,,,,,,,26030.833717,26094.925812,,,,
VUV,,,,,,,,,,,,,,,,,,,129.808604,130.701474,,,,
WST,,,,,,,,,,,,,,,,,,,2.928529,2.9799,,,,
XAF,,,,,,,,,,,,,,,,,,,658.255907,653.860346,,,,
XAG,,,,,,,,,,,,,,,,,,,0.045945,0.046747,,,,
XAU,,,,,,,,,,,,,,,,,,,0.000533,0.000535,,,,
XCD,,,,,,,,,,,,,,,,,,,2.860613,2.869407,,,,
XDR,,,,,,,,,,,,,,,,,,,0.80742,0.808953,,,,
XOF,,,,,,,,,,,,,,,,,,,652.553279,653.817377,,,,
XPF,,,,,,,,,,,,,,,,,,,119.873471,120.241811,,,,
YER,,,,,,,,,,,,,,,,,,,264.940356,265.752265,,,,
ZAR,,,,,,,,,,,,,,,,,,,19.560569,19.55418,,,,
ZMK,,,,,,,,,,,,,,,,,,,9527.646635,9556.935978,,,,
ZMW,,,,,,,,,,,,,,,,,,,23.379553,23.448938,,,,
ZWL,,,,,,,,,,,,,,,,,,,340.83228,341.87999,,,,
AED,,,,,,,,,,,,,,,,,,,3.887812,3.899769,3.943357,,,
AFN,,,,,,,,,,,,,,,,,,,77.711401,78.174174,78.216881,,,
ALL,,,,,,,,,,,,,,,,,,,105.774283,105.052258,105.109247,,,
AMD,,,,,,,,,,,,,,,,,,,425.924758,426.488246,428.437692,,,
ANG,,,,,,,,,,,,,,,,,,,1.906551,1.910267,1.919069,,,
AOA,,,,,,,,,,,,,,,,,,,880.11974,882.852267,893.771654,,,
ARS,,,,,,,,,,,,,,,,,,,370.438693,371.660539,372.745393,,,
AUD,,,,,,,,,,,,,,,,,,,1.648566,1.651884,1.648666,,,
AWG,,,,,,,,,,,,,,,,,,,1.907922,1.913787,1.93247,,,
AZN,,,,,,,,,,,,,,,,,,,1.798929,1.80202,1.829373,,,
BAM,,,,,,,,,,,,,,,,,,,1.962589,1.949421,1.955972,,,
BBD,,,,,,,,,,,,,,,,,,,2.13616,2.140097,2.149889,,,
BDT,,,,,,,,,,,,,,,,,,,116.644617,117.385854,117.930375,,,
BGN,,,,,,,,,,,,,,,,,,,1.957073,1.956153,1.957507,,,
BHD,,,,,,,,,,,,,,,,,,,0.399193,0.400259,0.401535,,,
BIF,,,,,,,,,,,,,,,,,,,3004.493611,3010.205014,3024.166054,,,
BMD,,,,,,,,,,,,,,,,,,,1.058487,1.06174,1.073594,,,
BND,,,,,,,,,,,,,,,,,,,1.450666,1.44575,1.449328,,,
BOB,,,,,,,,,,,,,,,,,,,7.309873,7.32362,7.357647,,,
BRL,,,,,,,,,,,,,,,,,,,5.245008,5.260284,5.261798,,,
BSD,,,,,,,,,,,,,,,,,,,1.05796,1.059966,1.064794,,,
BTC,,,,,,,,,,,,,,,,,,,2.9865979e-05,3.0399026e-05,3.0900549e-05,,,
BTN,,,,,,,,,,,,,,,,,,,88.156048,88.23018,88.618596,,,
BWP,,,,,,,,,,,,,,,,,,,14.442963,14.342065,14.408268,,,
BYN,,,,,,,,,,,,,,,,,,,3.485558,3.491972,3.507509,,,
BYR,,,,,,,,,,,,,,,,,,,20746.338959,20810.112742,21042.451229,,,
BZD,,,,,,,,,,,,,,,,,,,2.132577,2.136519,2.146289,,,
CAD,,,,,,,,,,,,,,,,,,,1.464602,1.459633,1.467765,,,
CDF,,,,,,,,,,,,,,,,,,,2767.942949,2776.451547,2808.523471,,,
CHF,,,,,,,,,,,,,,,,,,,0.958783,0.962112,0.965205,,,
CLF,,,,,,,,,,,,,,,,,,,0.034359,0.034137,0.034181,,,
CLP,,,,,,,,,,,,,,,,,,,948.06488,941.933751,943.163886,,,
CNY,,,,,,,,,,,,,,,,,,,7.744839,7.76674,7.841437,,,
COP,,,,,,,,,,,,,,,,,,,4342.441611,4298.636692,4283.076808,,,
CRC,,,,,,,,,,,,,,,,,,,561.724631,562.698314,565.249728,,,
CUC,,,,,,,,,,,,,,,,,,,1.058487,1.06174,1.073594,,,
CUP,,,,,,,,,,,,,,,,,,,28.049897,28.136122,28.450253,,,
CVE,,,,,,,,,,,,,,,,,,,111.088197,109.905334,110.274702,,,
CZK,,,,,,,,,,,,,,,,,,,24.674069,24.467705,24.408389,,,
DJF,,,,,,,,,,,,,,,,,,,188.113844,188.715094,189.586679,,,
DKK,,,,,,,,,,,,,,,,,,,7.464575,7.464895,7.464746,,,
DOP,,,,,,,,,,,,,,,,,,,60.225833,60.227161,60.445318,,,
DZD,,,,,,,,,,,,,,,,,,,143.868997,144.096097,145.424853,,,
EGP,,,,,,,,,,,,,,,,,,,32.707131,32.808826,32.902095,,,
ERN,,,,,,,,,,,,,,,,,,,15.8773,15.926107,16.103917,,,
ETB,,,,,,,,,,,,,,,,,,,58.703372,59.231816,59.158505,,,
EUR,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
FJD,,,,,,,,,,,,,,,,,,,2.444037,2.411478,2.418598,,,
FKP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,0.881921,,,
GBP,,,,,,,,,,,,,,,,,,,0.869137,0.870983,0.867518,,,
GEL,,,,,,,,,,,,,,,,,,,2.873782,2.882667,2.89338,,,
GGP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,0.881921,,,
GHS,,,,,,,,,,,,,,,,,,,12.616966,12.643908,12.703118,,,
GIP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,0.881921,,,
GMD,,,,,,,,,,,,,,,,,,,68.85459,69.066634,69.837737,,,
GNF,,,,,,,,,,,,,,,,,,,9161.202293,9104.206413,9145.80461,,,
GTQ,,,,,,,,,,,,,,,,,,,8.294065,8.305017,8.347734,,,
GYD,,,,,,,,,,,,,,,,,,,221.501604,221.740177,222.769598,,,
HKD,,,,,,,,,,,,,,,,,,,8.279853,8.308087,8.401467,,,
HNL,,,,,,,,,,,,,,,,,,,26.197955,26.174344,26.296313,,,
HRK,,,,,,,,,,,,,,,,,,,7.588246,7.611572,7.696552,,,
HTG,,,,,,,,,,,,,,,,,,,140.404382,140.829136,141.482447,,,
HUF,,,,,,,,,,,,,,,,,,,383.510981,381.860295,379.805925,,,
IDR,,,,,,,,,,,,,,,,,,,16838.406131,16830.709551,16736.371248,,,
ILS,,,,,,,,,,,,,,,,,,,4.248924,4.227728,4.215061,,,
IMP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,0.881921,,,
INR,,,,,,,,,,,,,,,,,,,90.184655,88.387291,89.278773,,,
IQD,,,,,,,,,,,,,,,,,,,1386.617553,1387.459528,1394.92272,,,
IRR,,,,,,,,,,,,,,,,,,,44694.600775,44831.990533,45348.629965,,,
ISK,,,,,,,,,,,,,,,,,,,147.700984,148.123745,149.187099,,,
JEP,,,,,,,,,,,,,,,,,,,0.872394,0.875615,0.881921,,,
JMD,,,,,,,,,,,,,,,,,,,164.067568,164.293181,165.04452,,,
JOD,,,,,,,,,,,,,,,,,,,0.750887,0.753093,0.761505,,,
JPY,,,,,,,,,,,,,,,,,,,159.416036,159.790842,160.363216,,,
KES,,,,,,,,,,,,,,,,,,,159.672343,160.16326,159.724052,,,
KGS,,,,,,,,,,,,,,,,,,,94.543856,94.834434,95.893869,,,
KHR,,,,,,,,,,,,,,,,,,,4378.959457,4377.961723,4394.3866,,,
KMF,,,,,,,,,,,,,,,,,,,494.577811,496.098285,497.315832,,,
KPW,,,,,,,,,,,,,,,,,,,952.595641,955.49827,966.188478,,,
KRW,,,,,,,,,,,,,,,,,,,1427.728791,1416.696202,1405.351282,,,
KWD,,,,,,,,,,,,,,,,,,,0.327146,0.328004,0.331316,,,
KYD,,,,,,,,,,,,,,,,,,,0.88165,0.883359,0.887378,,,
KZT,,,,,,,,,,,,,,,,,,,497.320408,494.997111,495.123559,,,
LAK,,,,,,,,,,,,,,,,,,,21955.130558,21984.812146,22070.941711,,,
LBP,,,,,,,,,,,,,,,,,,,15911.696672,15929.470492,16003.80795,,,
LKR,,,,,,,,,,,,,,,,,,,347.043662,348.977967,350.330821,,,
LRD,,,,,,,,,,,,,,,,,,,198.460941,199.078283,201.353049,,,
LSL,,,,,,,,,,,,,,,,,,,19.777822,19.838604,19.733076,,,
LTL,,,,,,,,,,,,,,,,,,,3.125436,3.135043,3.170046,,,
LVL,,,,,,,,,,,,,,,,,,,0.640268,0.642236,0.649407,,,
LYD,,,,,,,,,,,,,,,,,,,5.176383,5.189019,5.205458,,,
MAD,,,,,,,,,,,,,,,,,,,10.911674,10.881493,10.950763,,,
MDL,,,,,,,,,,,,,,,,,,,19.201154,19.220377,19.304698,,,
MGA,,,,,,,,,,,,,,,,,,,4785.418241,4801.017323,4818.423905,,,
MKD,,,,,,,,,,,,,,,,,,,61.649753,61.615026,61.620421,,,
MMK,,,,,,,,,,,,,,,,,,,2221.6856,2225.941379,2236.096723,,,
MNT,,,,,,,,,,,,,,,,,,,3662.307017,3675.648178,3714.950349,,,
